year		DOY		Ta		Tmin		Tmax		precip		rSSD		SRad		ET0		snow		PAR
56		2000		56		4.59		0.22		8.19		0.51		0.25		77.13		1.13		0.01		3.13
57		2000		57		4.07		2.02		7.79		0		0.14		55.92		0.95		0		2.27
58		2000		58		5.82		-0.01		12.53		0		1		164.63		1.54		0		6.69
59		2000		59		6.93		-0.61		14.27		6.67		0.85		159.32		1.77		0		6.47
60		2000		60		4.92		3.8		6.56		22.53		0		24.88		0.71		0.28		1.01
61		2000		61		2.53		0.41		4.96		16.49		0		25.22		0.83		5.13		1.02
62		2000		62		0.21		-1.95		3.53		0.05		0.82		163.73		0.82		1.55		6.65
63		2000		63		2.68		-1.65		6.46		8.09		0.6		143.41		1.15		2.14		5.82
64		2000		64		0.59		-1.9		4.6		0.3		0.06		41.9		0.93		0.27		1.7
65		2000		65		-1.19		-5.43		3.76		0		1		180.86		1.02		0.27		7.34
66		2000		66		1.01		-5.05		8.51		0		1		183.24		1.41		0		7.44
67		2000		67		4.2		-1.46		10.98		0		0.84		176.43		1.61		0		7.16
68		2000		68		5.48		-1.05		11.93		1.36		0.52		141.4		1.76		0.01		5.74
69		2000		69		10.58		7.11		15.9		0.02		0.75		172.91		1.79		0		7.02
70		2000		70		7.57		4.42		11.7		0		0.35		114.31		1.47		0		4.64
71		2000		71		8.83		2		15.71		0		0.81		183.05		2.15		0		7.43
72		2000		72		7.25		3.84		11.75		0		0.78		182.53		1.55		0		7.41
73		2000		73		5.57		-0.59		13.59		0.01		0.95		197.72		1.96		0		8.03
74		2000		74		7.49		3.82		12.14		10.64		0.1		58.86		1.65		0		2.39
75		2000		75		2.72		0.69		5.84		0		0.04		42.23		1.06		0		1.71
76		2000		76		1.72		-3.23		6.27		0.08		0.08		54.54		1.39		0.05		2.21
77		2000		77		4.14		1.81		6.4		0		0.04		43.24		1.1		0		1.76
78		2000		78		4.1		2.69		5.81		0.01		0		31.22		0.92		0		1.27
79		2000		79		4.23		1.77		7.77		0		0.49		156.07		1.29		0		6.34
80		2000		80		2.47		-1.97		7.85		0		0.96		215.2		1.54		0		8.74
81		2000		81		3.74		-2.58		10.95		0		0.98		218.7		1.94		0		8.88
82		2000		82		6.91		-0.07		15		0		0.96		220.04		2.38		0		8.94
83		2000		83		6.72		1.74		12.13		0.13		0.07		55.89		1.98		0		2.27
84		2000		84		5.93		2.57		9.67		0.93		0.11		69.05		1.6		0		2.8
85		2000		85		7.69		3.29		12.64		7.02		0.69		200.51		1.99		0		8.14
86		2000		86		3.99		1.79		6.88		8.45		0.06		54.42		1.27		0.41		2.21
87		2000		87		1.08		-0.71		4.44		1.33		0.16		86.79		1.12		1.06		3.52
88		2000		88		2.17		-1.71		6.3		0.01		0.22		105.5		1.49		0		4.28
89		2000		89		1.93		1		4.71		0.96		0.01		38.73		1.01		0.51		1.57
90		2000		90		2.24		0.54		4.65		0		0.04		49.75		1.09		0		2.02
91		2000		91		4.99		0.16		9.73		2.74		0.64		205.34		1.92		0.03		8.34
92		2000		92		3.61		0.97		7.29		0.43		0.22		109.76		1.48		0.04		4.46
93		2000		93		5.03		-2.24		12.07		0.03		0.82		234.18		2.39		0		9.51
94		2000		94		8.59		3.32		13.39		0		0.25		120.87		2.34		0		4.91
95		2000		95		8.01		1.25		14.77		3.31		0.49		184.07		2.68		0		7.47
96		2000		96		4.81		3.94		6.45		15.37		0		37.59		1.02		0.22		1.53
97		2000		97		1.18		-0.13		3.39		0		0.02		45.6		1.02		0		1.85
98		2000		98		2.89		-2.53		9.39		0		0.99		259.68		2.07		0		10.55
99		2000		99		5.52		-1.92		13.05		0		0.99		261.96		2.64		0		10.64
100		2000		100		6.14		0.58		12.17		0.14		0.28		136.72		2.41		0		5.55
101		2000		101		7.6		2.39		12.88		2.34		0.26		131.73		2.45		0		5.35
102		2000		102		6.04		4.25		8.24		18.2		0.02		47.61		1.43		0.04		1.93
103		2000		103		3.13		-0.07		6.54		17.98		0.15		97.05		1.63		2.79		3.94
104		2000		104		5.37		2.28		10.03		8.93		0.06		64.24		1.97		0.06		2.61
105		2000		105		9.49		3.35		15.48		2.79		0.85		263.31		2.92		0		10.69
106		2000		106		7.02		3.44		10.94		2.28		0.34		161.86		2.11		0		6.57
107		2000		107		5.93		0.47		10.48		0.51		0.07		69.72		2.34		0		2.83
108		2000		108		5.8		4.01		7.16		0.61		0		41.51		1.32		0		1.69
109		2000		109		5.92		2.81		10.46		0		0.17		109		2.08		0		4.43
110		2000		110		6.29		-0.02		11.98		0		0.2		120.62		2.66		0		4.9
111		2000		111		9.13		1.03		16.38		0		0.94		284.2		3.39		0		11.54
112		2000		112		13.91		6.29		20.64		0		0.91		283.54		3.89		0		11.51
113		2000		113		15.32		6.71		22.54		0		0.83		276.74		4.3		0		11.24
114		2000		114		10.08		5.19		15.97		28.83		0.14		101.39		3		0		4.12
115		2000		115		5.78		2.73		10.14		0.85		0.02		52.4		2.12		0		2.13
116		2000		116		9.17		0.61		16.38		0		0.98		296.97		3.56		0		12.06
117		2000		117		12.84		4.82		20.18		0		0.89		291.01		4.02		0		11.82
118		2000		118		12.45		7.03		18.91		0		0.23		138.28		3.51		0		5.62
119		2000		119		11.77		8.12		17.59		0.11		0.34		176.93		3.08		0		7.18
120		2000		120		8.61		6.7		10.94		0.89		0.01		49.52		1.85		0		2.01
121		2000		121		11.71		4.13		18.6		0		0.91		300.14		3.85		0		12.19
122		2000		122		13.28		6.28		19.97		5.04		0.69		270.24		3.96		0		10.97
123		2000		123		12.85		6.54		19.9		0.46		0.65		263.87		3.88		0		10.72
124		2000		124		13.15		7.81		20.28		5.98		0.46		218.87		3.81		0		8.89
125		2000		125		13.95		7.81		20.95		0.32		0.44		214.27		4.03		0		8.7
126		2000		126		14.04		8.98		19.41		2.85		0.28		163.11		3.62		0		6.62
127		2000		127		13.25		7.96		18.11		0.01		0.28		163.94		3.5		0		6.66
128		2000		128		13.59		6.72		20.55		3.95		0.72		284.5		4.15		0		11.55
129		2000		129		14.26		9.65		20.32		0		0.38		199.95		3.74		0		8.12
130		2000		130		15.52		7.43		22.87		0		0.88		311.17		4.7		0		12.64
131		2000		131		17.99		11.73		24.42		0		0.74		292.13		4.6		0		11.86
132		2000		132		16.76		10.61		23.86		23.21		0.75		295.17		4.56		0		11.99
133		2000		133		13.36		10.59		16.56		9.12		0.08		85.83		2.77		0		3.49
134		2000		134		13.48		7.88		18.84		0		0.58		262.07		3.78		0		10.64
135		2000		135		14.95		9.14		20.83		0		0.57		260.65		4.11		0		10.58
136		2000		136		17.62		10.6		23.98		0		0.79		306.77		4.77		0		12.46
137		2000		137		19.03		11.81		25.22		0		0.84		315.34		4.99		0		12.81
138		2000		138		14.98		11.73		20.22		9.07		0.29		175.71		3.55		0		7.14
139		2000		139		10.36		8.23		12.17		7.74		0.02		59.09		2.08		0		2.4
140		2000		140		8.56		5.45		13.18		0.36		0.27		169.33		2.74		0		6.88
141		2000		141		9.99		5.67		14.55		0		0.55		261.25		3.11		0		10.61
142		2000		142		10.26		3.12		16.81		5.5		0.66		288.74		3.91		0		11.73
143		2000		143		10.21		6.19		14.86		0		0.75		307.56		3.11		0		12.49
144		2000		144		11.3		2.82		18.4		0		0.94		334.74		4.35		0		13.59
145		2000		145		15.04		7.54		21.58		0		0.76		311.19		4.67		0		12.64
146		2000		146		14.51		11.48		17.55		0		0		50.25		3.03		0		2.04
147		2000		147		15.86		10.46		21.09		17		0.47		242.95		4.19		0		9.87
148		2000		148		9.23		6.78		12.6		10		0.05		75.72		2.5		0		3.07
149		2000		149		10.21		5.17		14.52		9.85		0		50.64		3.29		0		2.06
150		2000		150		9.65		7.58		12.81		1.27		0.05		76.09		2.42		0		3.09
151		2000		151		9.7		3.97		15.03		6.28		0		50.87		3.53		0		2.07
152		2000		152		12.31		9.73		15.03		3.96		0.11		105.47		2.68		0		4.28
153		2000		153		14.4		6.12		21.9		0		0.93		341.28		4.95		0		13.86
154		2000		154		17.98		9.57		26.09		0		0.82		327.86		5.64		0		13.31
155		2000		155		19.56		14.2		26		2.79		0.54		267.92		4.99		0		10.88
156		2000		156		19.77		13.72		25.76		1.59		0.77		320.78		5.08		0		13.03
157		2000		157		16.25		12.3		22.53		28.96		0.38		218.16		4.25		0		8.86
158		2000		158		10.05		8.89		11.98		0.82		0		51.52		1.91		0		2.09
159		2000		159		12.76		7.91		17.82		0		0.75		318.58		3.76		0		12.94
160		2000		160		14.67		6.23		22.58		0		0.95		347.08		5.14		0		14.09
161		2000		161		18.28		11.98		25.53		5.17		0.8		328.08		5.21		0		13.32
162		2000		162		18.24		12.79		23.52		1.85		0.53		267.65		4.63		0		10.87
163		2000		163		15.86		12.8		19.74		6.36		0.08		92.64		3.48		0		3.76
164		2000		164		14.37		10.67		17.6		0.58		0.16		130.65		3.33		0		5.31
165		2000		165		16.16		11.74		21.66		3.83		0.38		220.07		4.21		0		8.94
166		2000		166		17.23		12.78		22.75		0.3		0.47		250.4		4.35		0		10.17
167		2000		167		17.24		12.01		22.19		0		0.91		344.88		4.4		0		14
168		2000		168		15.65		10.21		21.41		0		0.8		329.72		4.41		0		13.39
169		2000		169		14.88		7.65		20.91		0		0.99		352.76		4.69		0		14.32
170		2000		170		17.4		8.02		24.93		0		0.98		352.02		5.71		0		14.29
171		2000		171		19.37		12.75		26.86		0		0.86		338.92		5.5		0		13.76
172		2000		172		20.73		14.2		27.82		0		0.91		345.17		5.6		0		14.02
173		2000		173		21.2		15.03		26.9		0		0.95		349.31		5.3		0		14.18
174		2000		174		18.06		13.05		23.45		1.2		0.42		234.29		4.56		0		9.51
175		2000		175		14.78		12.6		18.25		0.03		0.07		87.93		3.05		0		3.57
176		2000		176		12.17		10.08		15.27		1.03		0.17		135.37		2.69		0		5.5
177		2000		177		10.61		7.88		14.56		0.56		0.08		92.79		2.89		0		3.77
178		2000		178		12.01		5.61		17.71		0		0.56		276.54		4.08		0		11.23
179		2000		179		13.47		5.4		20.43		1.47		0.86		337.75		4.76		0		13.72
180		2000		180		13.87		11.41		16.7		15.39		0.03		67.41		2.86		0		2.74
181		2000		181		15.51		10.72		20.83		0		0.77		323		4.15		0		13.12
182		2000		182		15.8		8.34		21.88		0		0.77		322.63		4.84		0		13.1
183		2000		183		18.63		10.59		25.49		0		0.61		288.15		5.5		0		11.7
184		2000		184		21.86		14.37		28.48		0		0.78		323.54		5.82		0		13.14
185		2000		185		16.91		14.98		19.6		32.89		0.08		91.99		2.91		0		3.74
186		2000		186		16.03		11.23		20.29		0.92		0.44		238.16		3.97		0		9.67
187		2000		187		16.64		12.24		21.18		0		0.54		267.96		4		0		10.88
188		2000		188		17.42		9.4		25.45		0.26		0.92		340.93		5.48		0		13.84
189		2000		189		17.63		14.08		23.95		13.19		0.25		167.34		4.31		0		6.8
190		2000		190		11.47		9.97		13.68		4.39		0.01		56.17		2.18		0		2.28
191		2000		191		11.47		7.94		15.44		4.85		0		50.89		3.09		0		2.07
192		2000		192		12.26		10.49		14.09		33		0		50.77		2.2		0		2.06
193		2000		193		9.18		7.76		12.43		13.21		0.04		70.96		2.24		0		2.88
194		2000		194		9.09		6.94		12.65		3.28		0.06		80.65		2.46		0		3.28
195		2000		195		10.58		6.8		15.34		7.75		0.39		217.16		3.17		0		8.82
196		2000		196		10.4		8.58		11.76		25.4		0		50.27		1.92		0		2.04
197		2000		197		7.66		6.05		11.13		14.38		0.05		75.14		2.18		0		3.05
198		2000		198		9.04		6.15		13.23		1.64		0.16		125.92		2.71		0		5.11
199		2000		199		10.9		3.61		18.12		0		0.78		312.9		4.13		0		12.71
200		2000		200		13.7		6.14		20.37		0		0.77		310.24		4.47		0		12.6
201		2000		201		14.6		8.53		20.74		0		0.74		303.96		4.25		0		12.34
202		2000		202		13.99		8.5		19.94		0		0.69		293.3		4.02		0		11.91
203		2000		203		15.72		7.87		22.65		0		0.99		333.72		4.8		0		13.55
204		2000		204		17.28		9.35		24.81		0		0.81		312.42		5.12		0		12.69
205		2000		205		17.98		14.69		22.66		0.91		0.25		159.91		3.74		0		6.49
206		2000		206		15.89		13.82		19.01		2.3		0.06		77.64		2.83		0		3.15
207		2000		207		16.6		12.88		21.88		4.68		0.36		198.74		3.79		0		8.07
208		2000		208		16.99		13.03		21.18		0		0.42		217.53		3.63		0		8.83
209		2000		209		16.74		11.39		22.45		19.36		0.43		219.74		4.18		0		8.92
210		2000		210		14.12		11.17		19.11		11.96		0.23		148.98		3.26		0		6.05
211		2000		211		12.46		10.91		15.64		15.98		0.04		66.75		2.38		0		2.71
212		2000		212		14.1		9.22		19.64		0		0.77		296.22		3.7		0		12.03
213		2000		213		15.48		8.26		22.57		0		0.96		318.07		4.51		0		12.92
214		2000		214		18.77		10.31		26.51		0		0.98		318.14		5.24		0		12.92
215		2000		215		16.62		13.46		21.14		6.89		0.1		92.4		3.38		0		3.75
216		2000		216		14.13		13.36		15.39		2.43		0		46.53		1.6		0		1.89
217		2000		217		13.72		9.61		18.23		0.86		0.54		241.9		3.25		0		9.82
218		2000		218		11.76		10.86		13.05		16.74		0		46.06		1.53		0		1.87
219		2000		219		13.74		11.85		18.55		1.76		0.19		127.32		2.84		0		5.17
220		2000		220		15.16		9.53		21.11		0		0.74		279.69		3.87		0		11.36
221		2000		221		15.92		9.62		22.19		0		0.61		253.05		4.11		0		10.28
222		2000		222		17.29		11.5		23.48		0		0.81		287.22		4.15		0		11.66
223		2000		223		18.62		11.78		25.31		0		0.93		299.23		4.55		0		12.15
224		2000		224		19.54		12.5		26.84		0		0.94		298.34		4.77		0		12.11
225		2000		225		20.39		13.81		26.82		0		0.9		292.81		4.62		0		11.89
226		2000		226		18.85		12.77		26.27		0		0.84		284.29		4.49		0		11.54
227		2000		227		19.88		13.46		26.86		0		0.77		272.97		4.57		0		11.08
228		2000		228		20.29		14.41		25.61		0		0.51		219.64		4.2		0		8.92
229		2000		229		19.92		13.99		26.16		0.86		0.89		284.44		4.3		0		11.55
230		2000		230		19.85		14.33		26.06		4.63		0.61		239.34		4.19		0		9.72
231		2000		231		18.68		13.28		24.24		0.56		0.35		171.58		3.9		0		6.97
232		2000		232		20.58		14.74		27.42		0		0.7		252.95		4.38		0		10.27
233		2000		233		21.74		14.6		28.83		7.62		0.88		275.71		4.75		0		11.2
234		2000		234		15.47		12.13		21.3		26.1		0.2		119.35		3.18		0		4.85
235		2000		235		14.31		8.99		20.12		0		0.79		261.11		3.36		0		10.6
236		2000		236		16.8		9.78		24.63		0		0.96		276.62		4.15		0		11.23
237		2000		237		18.83		11.74		27.33		0		0.98		275.88		4.47		0		11.2
238		2000		238		18.78		11.53		27.5		0		0.99		274.38		4.48		0		11.14
239		2000		239		19.12		11.84		27.19		14.01		0.83		258.16		4.4		0		10.48
240		2000		240		13.84		12.55		16.55		16.27		0.01		43.84		1.91		0		1.78
241		2000		241		13.69		8.49		19.4		0		0.7		236.24		3.11		0		9.59
242		2000		242		14.34		8.64		20.2		0		0.87		256.21		3.24		0		10.4
243		2000		243		12.59		9.87		15.57		20.02		0		38.83		2.14		0		1.58
244		2000		244		13.25		11.71		16.31		6.02		0.01		42.41		1.94		0		1.72
245		2000		245		15.06		10.34		20.11		0.72		0.72		231.4		2.97		0		9.4
246		2000		246		12.7		11.37		15.44		4.48		0.27		129.89		1.76		0		5.27
247		2000		247		11.41		9.99		14.9		4.05		0.11		77.57		1.84		0		3.15
248		2000		248		10		7.79		13.83		1.09		0.34		147.12		1.92		0		5.97
249		2000		249		9.97		3.79		16.64		0		0.97		248.67		2.78		0		10.1
250		2000		250		11.61		5.99		17.95		5.48		0.5		182.38		2.81		0		7.41
251		2000		251		12.84		9.36		17.07		1		0.69		214.74		2.33		0		8.72
252		2000		252		11.44		4.25		18.76		0		0.99		242.84		3.02		0		9.86
253		2000		253		14.34		7.29		21.4		0		0.96		238.77		3.24		0		9.7
254		2000		254		15.62		9.08		22.41		0.05		0.98		237.59		3.25		0		9.65
255		2000		255		16.44		10.82		22.8		0		0.78		218.16		3.12		0		8.86
256		2000		256		17.28		11.67		23.52		1.92		0.63		195.35		3.15		0		7.93
257		2000		257		17.71		14.08		22.61		0		0.71		205.07		2.68		0		8.33
258		2000		258		16.47		11.75		22.76		0		0.83		216.79		2.9		0		8.8
259		2000		259		17.83		12.07		24.49		0		0.93		222.71		3.17		0		9.04
260		2000		260		14.47		10.69		18.84		7.54		0.26		110.65		2.3		0		4.49
261		2000		261		11.44		6.79		17.5		0		0.97		220.38		2.37		0		8.95
262		2000		262		11.26		5.25		18.54		0		0.98		218.51		2.59		0		8.87
263		2000		263		13.24		6.63		21.64		6.77		0.89		210.44		2.91		0		8.55
264		2000		264		11.37		9.06		14.26		28.56		0.02		37.95		1.59		0		1.54
265		2000		265		9.78		6.93		14.56		1.32		0.64		178.7		1.8		0		7.26
266		2000		266		11.4		5.29		17.98		0		0.92		205.48		2.43		0		8.34
267		2000		267		10.98		4.89		18.05		0		0.99		206.95		2.41		0		8.4
268		2000		268		12.47		6.71		20.46		0		0.97		203.59		2.56		0		8.27
269		2000		269		13.75		9.1		19.84		0		0.46		141.83		2.33		0		5.76
270		2000		270		13.8		8.44		21.19		0		0.95		197.78		2.52		0		8.03
271		2000		271		15.08		10.26		20.08		0		0.45		136.66		2.27		0		5.55
272		2000		272		14		8.51		20.58		0		0.9		190.08		2.41		0		7.72
273		2000		273		14.18		8.95		20.15		1.53		0.76		176.25		2.3		0		7.16
274		2000		274		11.19		9.98		12.34		17.42		0		28.03		0.95		0		1.14
275		2000		275		11.5		9.45		14.74		16.41		0.18		74.55		1.41		0		3.03
276		2000		276		9.44		7.89		11.57		2.52		0.04		38.29		1.08		0		1.55
277		2000		277		8.41		5.47		11.63		0		0.12		58.3		1.33		0		2.37
278		2000		278		8.62		3.14		13.87		0		0.92		177.41		1.75		0		7.2
279		2000		279		9.68		6.61		12.22		8.7		0		26.3		1.3		0		1.07
280		2000		280		6.61		4.37		9.63		0.54		0.34		102.76		1.1		0		4.17
281		2000		281		5.01		0.71		10.28		0		0.63		145.48		1.37		0		5.91
282		2000		282		4.92		-0.91		10.33		7.87		0.5		126.38		1.46		0.1		5.13
283		2000		283		7.89		5.41		12.52		7.29		0.24		79.68		1.3		0		3.24
284		2000		284		6.97		3.66		9.77		10.97		0.65		142.01		1.14		0.01		5.77
285		2000		285		7.2		4.28		8.86		16.84		0		24.28		0.98		0.01		0.99
286		2000		286		7.79		4.77		11.08		14.19		0.03		31.18		1.17		0		1.27
287		2000		287		7.88		6.45		9.4		4.98		0.01		26.02		0.79		0		1.06
288		2000		288		9.68		8.22		12.81		3.66		0.01		25.67		1.04		0		1.04
289		2000		289		10.6		9.25		12.55		11.66		0.07		38.89		0.9		0		1.58
290		2000		290		9.47		6.53		12.53		2.48		0.34		89.72		1.15		0		3.64
291		2000		291		9.38		7.74		12.82		0		0.37		93.22		1.04		0		3.79
292		2000		292		8.97		6.59		13.18		0		0.72		133.6		1.15		0		5.43
293		2000		293		9.78		7.14		12.63		0.01		0		21.73		1.06		0		0.88
294		2000		294		8.78		4.8		13.69		0		0.37		89.37		1.29		0		3.63
295		2000		295		8.79		4.45		14.1		0		0.49		104.37		1.32		0		4.24
296		2000		296		8.72		4.88		13.97		0.02		0.88		136.79		1.26		0		5.55
297		2000		297		9.18		6.18		14.08		0		0.74		126.02		1.18		0		5.12
298		2000		298		10.51		6.48		13.59		0.89		0.01		22.3		1.16		0		0.91
299		2000		299		12.15		6.02		18.86		0.58		0.91		132.46		1.62		0		5.38
300		2000		300		10.22		8.84		12.72		6.61		0.04		27.56		0.82		0		1.12
301		2000		301		8.36		6.31		11.57		0.06		0.34		76.78		0.88		0		3.12
302		2000		302		8.03		2.82		14.25		0.46		0.95		128.45		1.27		0		5.22
303		2000		303		8.65		5.34		11.03		2.7		0		18.85		0.9		0		0.77
304		2000		304		10.25		4.69		15.15		11.1		0.46		88.46		1.28		0		3.59
305		2000		305		5.76		4.12		9.78		6.61		0.05		27.46		0.78		0.02		1.12
306		2000		306		7.13		4.23		9.91		0		0.83		116.22		0.81		0		4.72
307		2000		307		6.09		2.43		9.04		6.85		0.12		38.48		0.83		0.01		1.56
308		2000		308		4.72		2.95		6.22		29.5		0.01		19.34		0.54		0.49		0.79
309		2000		309		4.6		2.9		7.44		2.01		0.36		71.03		0.63		0.04		2.88
310		2000		310		3.02		-0.01		8.16		0.18		0.97		115.34		0.77		0.03		4.68
311		2000		311		5.08		0.91		9.17		7.14		0.02		20.25		0.84		0.07		0.82
312		2000		312		6.41		4.09		8.88		3.15		0.46		79.09		0.67		0		3.21
313		2000		313		5.28		3.63		9.11		1.37		0.71		98.72		0.67		0.01		4.01
314		2000		314		5.07		3.56		7.52		3.39		0.04		22.65		0.56		0.03		0.92
315		2000		315		3.47		1.89		6.6		1.49		0.17		41.58		0.56		0.15		1.69
316		2000		316		2.01		-1.32		7.48		0		1		107.04		0.7		0		4.35
317		2000		317		5.09		-0.34		10.29		0		0.41		69.02		0.88		0		2.8
318		2000		318		9.16		3.87		13.39		8.98		0.27		52.65		0.97		0		2.14
319		2000		319		3.08		1.95		4.77		16.48		0		15.14		0.4		2.72		0.61
320		2000		320		2.03		-1.31		5.37		0		0.2		42.82		0.58		0		1.74
321		2000		321		0.8		-1.64		3.5		5.75		0.03		19.23		0.47		4.93		0.78
322		2000		322		0.93		0.32		2.18		14.29		0		14.59		0.28		11.9		0.59
323		2000		323		-0.66		-3.49		3.22		0		0.97		97.34		0.49		10.88		3.95
324		2000		324		0.61		-3.83		5.02		2		0.17		37.13		0.59		7.83		1.51
325		2000		325		3.03		1.56		4.47		10.26		0		14.08		0.38		1.8		0.57
326		2000		326		2.29		-0.19		5.53		1.41		0.61		77.75		0.51		0.55		3.16
327		2000		327		3.97		0.59		6.53		4.29		0		13.77		0.55		0.21		0.56
328		2000		328		5.28		3.29		7.49		3.54		0		13.62		0.49		0.03		0.55
329		2000		329		3.25		1.71		4.97		1.72		0		13.48		0.39		0.23		0.55
330		2000		330		1.91		-0.87		6.45		1.99		0.96		89.88		0.54		1.06		3.65
331		2000		331		3.38		-0.5		5.31		9.91		0.01		14.55		0.51		1.11		0.59
332		2000		332		3.12		0.93		5.22		1.88		0.1		25.85		0.43		0.3		1.05
333		2000		333		7.17		2.48		11.71		0.38		0.45		60.92		0.75		0		2.47
334		2000		334		3.91		0.24		7.45		0.02		0.2		36.8		0.57		0		1.49
335		2000		335		4.89		1.49		9.35		0		0.25		41.72		0.61		0		1.69
336		2000		336		3.73		-0.03		6.37		0.5		0.44		58.58		0.52		0.03		2.38
337		2000		337		6.1		4.19		8.43		0.51		0.1		24.77		0.47		0		1.01
338		2000		338		5.41		3.64		7.04		0.06		0		12.44		0.4		0		0.51
339		2000		339		5.1		2.28		8.65		0		0.8		78.38		0.54		0		3.18
340		2000		340		4.06		-0.06		9		0		0.89		80.91		0.61		0		3.29
341		2000		341		4.11		1.1		6.39		3.45		0.01		13.44		0.47		0.14		0.55
342		2000		342		3.89		1.16		7.09		1.17		0		12.13		0.49		0.06		0.49
